reservation_status,reservation_status_date,Booking_id
Canceled,2015-06-15,bd680ae2
Canceled,2015-06-15,85b2dd5e
Check-Out,2015-07-30,d0643ba4
Check-Out,2015-07-30,711b5093
Check-Out,2015-07-30,73282ded
Check-Out,2015-07-30,20d300d5
Canceled,2015-06-17,1b444441
Check-Out,2015-07-31,5d2b07d2
Check-Out,2015-07-31,210a2db8
Check-Out,2015-07-31,32ed71b9
Check-Out,2015-07-31,09b55243
Check-Out,2015-07-31,5c591d0d
Check-Out,2015-07-31,2f5d3aad
Check-Out,2015-07-31,1c3071b7
Canceled,2015-06-29,f08b6d5e
Check-Out,2015-07-31,0f834e7a
Canceled,2015-05-09,2cdec2be
Check-Out,2015-07-31,d0ecdc70
Canceled,2015-06-17,85ca2565
Check-Out,2015-07-31,0304d3b1
Check-Out,2015-08-01,cf64b38a
Check-Out,2015-08-01,13d1292d
Canceled,2015-06-25,552bcd53
Check-Out,2015-08-01,b2786254
Canceled,2015-07-06,02f8b02e
Canceled,2015-03-17,7056abf9
Check-Out,2015-08-02,8fb38601
Check-Out,2015-08-02,c8346c3d
Canceled,2015-05-13,828a31ac
Canceled,2015-05-13,baeb3975
Canceled,2015-05-13,4d9d2b74
Canceled,2015-05-13,5fe684b3
Check-Out,2015-08-03,1f554290
Check-Out,2015-08-03,cb7f67ef
Check-Out,2015-07-29,0aa2602e
Check-Out,2015-07-29,9bfcbe57
Check-Out,2015-07-30,197984b1
Canceled,2015-07-07,4c59eac1
Canceled,2015-07-27,974b72b2
Check-Out,2015-08-01,aab4adf1
Check-Out,2015-08-01,069e8269
Check-Out,2015-08-01,d5b71dd0
Check-Out,2015-08-02,fb2cdccf
Canceled,2015-07-16,8ac64e16
Check-Out,2015-08-02,fcfb349c
Check-Out,2015-08-03,7247a324
Canceled,2015-05-22,3e6c4ea3
Check-Out,2015-08-07,3d34e56d
Check-Out,2015-07-29,d21b0add
Canceled,2015-04-04,48e6e440
Check-Out,2015-08-02,9a2c81aa
Canceled,2015-07-02,342a951e
Check-Out,2015-08-03,0c04fb23
Canceled,2015-07-27,fcfa96dc
Canceled,2015-06-22,a1b41e35
Check-Out,2015-08-03,c2f3b068
Check-Out,2015-07-30,91f88130
Canceled,2015-07-27,649b96ee
Check-Out,2015-08-03,1b769291
Check-Out,2015-08-03,f81a1785
Canceled,2015-05-23,8be44a9f
Canceled,2015-07-10,87d681f1
Check-Out,2015-08-05,3a2759b3
Canceled,2015-06-08,78332925
Canceled,2015-06-05,6ef18a26
Check-Out,2015-08-04,b6f5eb78
Canceled,2015-04-15,275df85f
Canceled,2015-06-17,d87a08ac
Canceled,2015-07-16,65f7c528
Check-Out,2015-07-31,cacca0e6
Canceled,2015-07-30,187c83c0
Canceled,2015-07-30,22268231
Check-Out,2015-08-01,432f498a
Check-Out,2015-08-02,ce418281
Canceled,2015-07-06,97aa051d
Canceled,2015-06-30,8deed138
Canceled,2015-06-11,d1f71252
Check-Out,2015-07-30,430b3a85
Check-Out,2015-08-03,7b7845d6
Canceled,2015-07-06,df14d3af
Canceled,2015-06-30,364ca270
Canceled,2015-06-09,6b2d07ae
Canceled,2015-06-11,77913a6d
Canceled,2015-06-08,b816d9ec
Check-Out,2015-08-08,733081f3
Check-Out,2015-08-08,a5365466
Check-Out,2015-08-08,5d06a603
Canceled,2015-06-24,50298d38
Check-Out,2015-07-31,1a2aba81
Check-Out,2015-07-31,7730ad01
Check-Out,2015-08-01,a8a8e5ab
Canceled,2015-07-06,db2f4e9e
Canceled,2015-07-16,e44b54f5
Canceled,2015-07-16,e0137c99
Check-Out,2015-08-02,d7be140a
Canceled,2015-07-31,4f5ece1b
Check-Out,2015-08-02,c4829981
Canceled,2015-07-06,c9be56fe
Canceled,2015-06-16,b0b244ef
Check-Out,2015-08-02,351fa749
Canceled,2015-07-21,82446494
Canceled,2015-07-13,dcbf4066
Check-Out,2015-08-02,fbe530c7
Check-Out,2015-08-02,31dd3ab1
Canceled,2015-07-15,ce5d6191
Canceled,2015-07-14,54bcf091
Canceled,2015-07-11,84d9c822
Canceled,2015-07-15,a4b6d169
Canceled,2015-07-15,8bac69ac
Canceled,2015-07-14,38bd1c9c
Check-Out,2015-08-04,e91fb72a
Check-Out,2015-08-04,34603a4c
Canceled,2015-07-09,6d800a38
Check-Out,2015-08-05,bab7c564
Check-Out,2015-08-06,7b4fd622
Check-Out,2015-08-10,0a313c26
Check-Out,2015-08-03,5f35b276
Canceled,2015-05-12,bff3cae7
Canceled,2015-05-12,eeca772e
Canceled,2015-05-04,bec8f678
Canceled,2015-07-29,e3e94294
Canceled,2015-07-16,8056a2bc
Canceled,2015-07-29,5debda25
Canceled,2015-07-29,87e05379
Canceled,2015-07-16,0255a8f2
Check-Out,2015-08-02,e9347e66
Canceled,2015-07-31,181fd5a3
Canceled,2015-07-29,156b5bb2
Check-Out,2015-08-08,2dee0e34
Canceled,2015-06-06,481b4969
Canceled,2015-07-15,42b086de
Canceled,2015-06-11,79038bf5
Canceled,2015-05-22,b082c3a1
Canceled,2015-05-19,f753d7ab
Canceled,2015-05-19,35461af7
Canceled,2015-06-06,e4b45e9e
Check-Out,2015-08-08,497a5de6
Canceled,2015-05-22,bbec3eaf
Check-Out,2015-08-09,75260e4a
Canceled,2015-06-16,afffe67e
Canceled,2015-07-21,f52b8e72
Canceled,2015-07-22,b2e9aaba
Canceled,2015-07-07,4829a9c6
Check-Out,2015-08-15,7f8ac6f6
Canceled,2015-07-08,7d3d7890
Canceled,2015-08-01,038cdddc
Canceled,2015-06-29,539d5c69
Canceled,2015-06-29,2e6bfda8
Check-Out,2015-08-09,70ff7a88
Check-Out,2015-08-08,53fd48a1
Check-Out,2015-08-08,f08a27ec
Check-Out,2015-08-09,c3599c2a
Check-Out,2015-08-09,acb2069b
Check-Out,2015-08-11,776c13bb
Check-Out,2015-08-09,4c3393f1
Canceled,2015-04-23,69ff236b
Check-Out,2015-08-03,59802fe0
Check-Out,2015-08-04,a14891a3
Canceled,2015-06-17,82ced824
Canceled,2015-07-18,c77067bb
Canceled,2015-07-13,c356795e
Canceled,2015-07-24,e0e20d14
Check-Out,2015-08-10,18e0da3e
Canceled,2015-03-28,5792c6c1
Check-Out,2015-08-10,9dc2f330
Canceled,2015-07-06,db8dad31
Canceled,2015-07-23,1fe905f0
Check-Out,2015-08-04,88481e38
Check-Out,2015-08-04,801ed08b
Check-Out,2015-08-05,e9863f51
Canceled,2015-07-29,45b17934
Canceled,2015-07-06,77875715
Check-Out,2015-08-08,28926874
Check-Out,2015-08-08,cdb6af7e
Canceled,2015-07-21,b8ab9391
Check-Out,2015-08-09,3c18c6a9
Canceled,2015-07-25,605e0f33
Check-Out,2015-08-11,083f8b31
Check-Out,2015-08-11,9266c65c
Check-Out,2015-08-11,a7f0c55c
Check-Out,2015-08-14,f7b77527
Check-Out,2015-08-05,6d65adbf
Check-Out,2015-08-05,8d6599e5
Canceled,2015-08-05,6d549ccb
Check-Out,2015-08-06,2246822f
Check-Out,2015-08-06,3f08c23c
Canceled,2015-07-04,4200fbf1
Canceled,2015-06-15,e6cf48ea
Check-Out,2015-08-09,ab36897e
Check-Out,2015-08-09,427c32c5
Canceled,2015-07-23,4f5804ab
Canceled,2015-07-22,a790c2a9
Check-Out,2015-08-09,69d15ebf
Check-Out,2015-08-12,b8dec3bf
Canceled,2015-04-22,79b0d3d1
Canceled,2015-06-05,9910ac3d
Check-Out,2015-08-07,ad71e78d
Canceled,2015-05-20,8ad192c0
Check-Out,2015-08-09,0ead4c0d
Check-Out,2015-08-09,dc8b64ad
Check-Out,2015-08-10,f3e1ada0
Check-Out,2015-08-11,7c0100f8
Check-Out,2015-08-11,5084dc3d
Canceled,2015-07-21,b060de2b
Check-Out,2015-08-12,57852f93
Check-Out,2015-08-14,3b01fc3f
Check-Out,2015-08-14,237a54eb
Check-Out,2015-08-16,d6cb0d01
Check-Out,2015-08-07,0234b390
Check-Out,2015-08-08,499eab10
Canceled,2015-06-22,bfcba165
Check-Out,2015-08-09,2947ecf2
Canceled,2015-07-27,a0de2bf2
Check-Out,2015-08-09,deb81ef3
Check-Out,2015-08-09,6af93b56
Canceled,2015-06-22,b06559d4
Check-Out,2015-08-10,cba78eed
Canceled,2015-08-04,dbc8ffb9
Check-Out,2015-08-11,b1f09db3
Canceled,2015-07-14,50bf5254
Canceled,2015-04-13,a364f6d6
Check-Out,2015-08-11,2a985c5f
Check-Out,2015-08-12,c79ea4c7
Canceled,2015-06-27,6709c9f7
Canceled,2015-07-09,5697241e
Check-Out,2015-08-14,34fc09d7
Canceled,2015-05-14,272c441c
Canceled,2015-05-14,c350a408
Check-Out,2015-08-14,9fe91b62
Check-Out,2015-08-16,09fad2cf
Check-Out,2015-08-09,c2aa67ca
Canceled,2015-07-27,717adcb6
Canceled,2015-07-09,9fa16114
Check-Out,2015-08-10,d548ee46
Check-Out,2015-08-10,05c1eb60
Canceled,2015-06-12,f91fd64f
Check-Out,2015-08-11,ef4588f4
Check-Out,2015-08-11,dd0c68d8
Check-Out,2015-08-12,5a0c5455
Check-Out,2015-08-12,2cd8dc45
Canceled,2015-04-06,ac82ffb7
Canceled,2015-06-17,c56e546f
Canceled,2015-06-22,c08c12bc
Canceled,2015-05-19,6eeee2df
No-Show,2015-08-08,b6ab6b17
Check-Out,2015-08-15,b4edaaaf
Canceled,2015-07-27,764ac460
Check-Out,2015-08-15,600dd0c9
Canceled,2015-08-08,be5ebe36
Check-Out,2015-08-15,9617b900
Canceled,2015-06-22,aae96dce
Canceled,2015-05-16,e77e272b
Canceled,2015-08-08,3441de91
Check-Out,2015-08-15,20722f7c
Check-Out,2015-08-15,adb9c647
Canceled,2015-05-14,363b01a3
Canceled,2015-07-20,22aec554
Check-Out,2015-08-21,e89b9b22
Check-Out,2015-08-10,e3cac601
Check-Out,2015-08-10,c37dba6a
Check-Out,2015-08-10,ee678763
Canceled,2015-08-01,880366e4
Canceled,2015-07-30,77e33bfe
Check-Out,2015-08-12,8515a5fd
Check-Out,2015-08-13,dc7a02b1
Check-Out,2015-08-13,baf1eb34
Canceled,2015-06-22,1af3afe9
Canceled,2015-04-06,46186417
Check-Out,2015-08-15,9fc52be4
Canceled,2015-05-27,00a19aa2
Canceled,2015-07-17,85bab3c4
Canceled,2015-07-17,ba387fbb
Check-Out,2015-08-15,80b54b34
Check-Out,2015-08-16,32e8577e
Check-Out,2015-08-16,7871cf23
Canceled,2015-06-03,c9f411ea
Check-Out,2015-08-16,32ff381e
Canceled,2015-06-08,eb637978
Check-Out,2015-08-16,81b28bad
Canceled,2015-06-03,9ec135e2
Canceled,2015-06-03,f0e105c7
Check-Out,2015-08-10,cd056bf4
Check-Out,2015-08-13,a6d69f52
Canceled,2015-06-25,27a12fc8
Check-Out,2015-08-13,ffd3f794
Canceled,2015-06-04,de7ba73f
Check-Out,2015-08-13,11bc7893
Canceled,2015-05-09,d6a3c701
Check-Out,2015-08-15,e65b90af
Canceled,2015-06-19,da272a36
Check-Out,2015-08-16,d80ab509
Canceled,2015-06-02,37baa02f
Check-Out,2015-08-16,e37f277b
Check-Out,2015-08-16,54efe8c4
Canceled,2015-06-24,13c11ef0
Canceled,2015-07-08,e0db2174
Check-Out,2015-08-17,3c4deb45
Canceled,2015-06-26,0d553368
Canceled,2015-07-30,54dd0f13
Canceled,2015-07-14,59a6a39e
Canceled,2015-06-22,44e98611
Canceled,2015-06-22,1b08c9e8
Check-Out,2015-08-21,5f0679c8
Check-Out,2015-08-11,be170477
Check-Out,2015-08-11,1af200ef
Canceled,2015-08-05,05ceccdd
Canceled,2015-07-20,ae6cdf34
Canceled,2015-07-20,df1cc772
Canceled,2015-06-11,2132f821
Canceled,2015-06-11,add61dc4
Canceled,2015-06-11,154a023f
Canceled,2015-06-01,b9709420
Canceled,2015-05-23,d921ed0e
Check-Out,2015-08-15,c6ea6529
Canceled,2015-07-17,1541d392
Canceled,2015-06-25,39150c22
Canceled,2015-04-20,91c86f7c
Check-Out,2015-08-16,57617a00
Canceled,2015-06-30,b98c2c91
Canceled,2015-04-20,ada42b5e
Canceled,2015-07-22,0a3f3f45
Canceled,2015-07-17,0e0c8522
Check-Out,2015-08-18,5f9b8964
Canceled,2015-06-04,a06d2543
Canceled,2015-06-30,9db45b60
Canceled,2015-05-06,37933e83
Check-Out,2015-08-18,320f505b
Check-Out,2015-08-21,ee7d851f
Check-Out,2015-08-21,aa35198e
Canceled,2015-05-06,f937a73d
Check-Out,2015-08-23,430846cd
Canceled,2015-05-23,28dedaad
Canceled,2015-05-23,5518a745
No-Show,2015-08-12,24dbdfcc
Canceled,2015-08-12,c59705b7
Check-Out,2015-08-13,c177be6b
Check-Out,2015-08-15,7e778601
No-Show,2015-08-12,e582a3c8
Canceled,2015-08-03,dc4bc005
Canceled,2015-08-03,8ddd5fdf
Canceled,2015-06-19,d9dfc404
Canceled,2015-08-11,2a4618e7
Canceled,2015-06-15,ed0e6c7b
Check-Out,2015-08-22,faeb1d52
Check-Out,2015-08-22,04b27aa7
Check-Out,2015-08-17,06c4bb1f
Canceled,2015-06-17,b43f0c08
Check-Out,2015-08-14,215c00b7
Check-Out,2015-08-14,f9f64019
Check-Out,2015-08-14,7c8566ba
Canceled,2015-08-13,d5cc36b3
Canceled,2015-06-22,17afde4e
Canceled,2015-06-02,b6a8da23
Check-Out,2015-08-16,db03efa7
Canceled,2015-08-12,fc2c9977
Check-Out,2015-08-16,3ec838e8
Canceled,2015-08-12,63a64602
Check-Out,2015-08-17,fc1710f2
Check-Out,2015-08-17,f0b78977
Canceled,2015-08-11,9cf4cd4d
Canceled,2015-07-29,1a53bc9d
Check-Out,2015-08-18,8210b9f3
Check-Out,2015-08-18,bf03bae4
Check-Out,2015-08-18,7946325e
Check-Out,2015-08-18,73b76824
Canceled,2015-07-29,f9f16951
Canceled,2015-08-11,5a58586a
Check-Out,2015-08-14,6ceca26e
Check-Out,2015-08-15,aa72ef9b
Check-Out,2015-08-15,e920ba27
Check-Out,2015-08-15,372170a1
Check-Out,2015-08-15,b6514961
Check-Out,2015-08-15,37bf1e74
Check-Out,2015-08-16,4a16c8e4
Check-Out,2015-08-16,06a5e140
Canceled,2015-08-04,43d97651
Canceled,2015-06-26,cbde1f92
Check-Out,2015-08-16,abe52a3e
Check-Out,2015-08-17,98361fad
Canceled,2015-05-29,6c69f9ee
Canceled,2015-07-31,0e311c8e
Check-Out,2015-08-18,82b30a44
Canceled,2015-05-25,1abe50ea
Check-Out,2015-08-19,c185ec24
Check-Out,2015-08-19,6c0d6e5a
Canceled,2015-06-15,a1660a94
Check-Out,2015-08-21,1944e8fe
Canceled,2015-08-05,16f87fd6
Check-Out,2015-08-21,3b87c3a0
Check-Out,2015-08-21,adb5c1d2
Canceled,2015-08-05,9311b61b
Check-Out,2015-08-17,723cd1fe
Check-Out,2015-08-19,b193df62
Check-Out,2015-08-19,9f2abf17
Check-Out,2015-08-19,21eb2fa7
Check-Out,2015-08-19,475598df
Canceled,2015-08-06,75a6b856
Canceled,2015-06-08,6da57972
Canceled,2015-08-05,789c01d6
Check-Out,2015-08-20,d4001563
Canceled,2015-08-05,bfaeb5cb
Check-Out,2015-08-20,bceabfdf
Canceled,2015-08-05,d7e834eb
Check-Out,2015-08-21,a310a704
Canceled,2015-06-04,64615c45
Check-Out,2015-08-21,eaa1d56c
Check-Out,2015-08-21,802bb506
Check-Out,2015-08-22,94fa6ec2
Canceled,2015-07-21,aba1a341
Canceled,2015-07-08,4f9d2054
Check-Out,2015-08-22,5458e1a4
Canceled,2015-07-21,5cac81cb
Canceled,2015-06-11,fa47fe2b
Check-Out,2015-08-22,a514697e
Canceled,2015-08-04,d28332fb
Check-Out,2015-08-22,385ce968
Canceled,2015-07-25,b868a098
Canceled,2015-07-06,630cbd1e
Check-Out,2015-08-22,867518f3
Canceled,2015-06-11,f13641e3
Canceled,2015-06-25,b70020e5
Canceled,2015-07-03,804e925a
Check-Out,2015-08-29,9227aa48
Canceled,2015-07-06,29427545
Check-Out,2015-08-17,08ac283b
Check-Out,2015-08-17,3fca3df9
Canceled,2015-08-13,71b959ad
Check-Out,2015-08-17,6782505b
Check-Out,2015-08-17,ef0c3614
Canceled,2015-08-10,abff8889
Check-Out,2015-08-17,d46c7fe6
Check-Out,2015-08-17,3f93e370
Check-Out,2015-08-17,d8fb3fff
Check-Out,2015-08-17,7831c769
Canceled,2015-08-10,4c252d57
Canceled,2015-08-10,295cbd3f
Canceled,2015-08-11,c9f1fd9f
Canceled,2015-03-31,febf006b
Canceled,2015-07-27,be10160e
Canceled,2015-08-06,c3e18a38
Canceled,2015-08-12,17e64db6
Canceled,2015-08-12,c6caab43
Canceled,2015-06-15,c61e188f
Canceled,2015-07-18,9ae85c52
Canceled,2015-06-15,33757a36
Canceled,2015-05-30,bfe4ba0c
Canceled,2015-06-15,b1ca3e7d
Check-Out,2015-08-25,e18c27bb
Canceled,2015-05-29,ae9396e5
Canceled,2015-07-20,6f7a1bd2
Canceled,2015-06-19,2484f27f
Canceled,2015-05-01,bc2c4e0f
Check-Out,2015-08-22,d152a555
Canceled,2015-07-29,8d89c3ad
Canceled,2015-04-14,2764897f
Canceled,2015-05-13,2f561f90
Check-Out,2015-08-23,3328f8e0
Check-Out,2015-08-24,65cb25e6
Check-Out,2015-08-24,a0edd3cf
Canceled,2015-06-19,d8105324
Canceled,2015-03-24,817891ab
Canceled,2015-05-22,2237ce4e
Check-Out,2015-08-24,0092aaa5
Check-Out,2015-08-24,b1dab6f6
Canceled,2015-07-27,b3ed531d
Canceled,2015-05-12,3be7b2eb
Check-Out,2015-08-24,75d87c7a
Canceled,2015-05-12,a3de963a
Canceled,2015-08-03,9908a80a
Canceled,2015-07-01,80f5b22e
Canceled,2015-08-07,5cd1ff69
Canceled,2015-07-31,3cb81395
Canceled,2015-08-18,acde90e3
Check-Out,2015-08-19,c5006683
Check-Out,2015-08-21,8e856edf
Canceled,2015-07-31,55bc389f
Canceled,2015-08-01,8bffe9c5
Canceled,2015-08-05,cfb7e1d4
Check-Out,2015-08-24,0b813f8e
Check-Out,2015-08-24,ec363771
Check-Out,2015-08-24,736efa64
Check-Out,2015-08-24,c894ddab
Check-Out,2015-08-24,e88eda04
Canceled,2015-05-21,6dd1599f
Check-Out,2015-08-25,cdc66f1c
Check-Out,2015-08-25,89dc3058
Check-Out,2015-08-25,ca96a01e
Check-Out,2015-08-28,3f571ff2
Check-Out,2015-08-28,4d792ee9
Check-Out,2015-08-19,96fa3f47
Check-Out,2015-08-20,823d9820
Check-Out,2015-08-23,a010e501
Canceled,2015-07-22,d1ef8fb3
Check-Out,2015-08-23,9b003e0d
Check-Out,2015-08-24,42002919
Check-Out,2015-08-24,e2ffcb13
Canceled,2015-08-03,a5901e7a
Canceled,2015-08-04,bff5d0df
Canceled,2015-08-01,9b9c5b1d
Canceled,2015-07-31,c818cc96
Canceled,2015-08-04,92979f6e
Check-Out,2015-08-28,146a641d
Check-Out,2015-08-28,edd067cb
Canceled,2015-06-18,64068645
Check-Out,2015-08-20,952053ea
Canceled,2015-08-10,3d1d7464
Check-Out,2015-08-20,163ecc7f
Check-Out,2015-08-21,a99793a4
Check-Out,2015-08-23,65ab9ae1
Check-Out,2015-08-26,c016607e
Canceled,2015-06-30,f2f791ac
Canceled,2015-07-15,8714585b
Canceled,2015-07-08,32826dfe
Check-Out,2015-08-29,4fd50889
Check-Out,2015-08-25,744365c4
Check-Out,2015-08-23,8416cd11
Check-Out,2015-08-23,b54df83b
Check-Out,2015-08-23,a2175a11
Check-Out,2015-08-23,2bcf46b0
Canceled,2015-08-06,1930c0ee
Canceled,2015-06-22,178d2942
Canceled,2015-07-17,b012dff1
Check-Out,2015-08-25,7b8bdcef
Check-Out,2015-08-26,6b0e6906
Check-Out,2015-08-26,2d082253
Check-Out,2015-08-26,e98f8c9f
Check-Out,2015-08-26,057f16dd
Check-Out,2015-08-27,6e2ebef8
Check-Out,2015-08-27,02cd6729
Canceled,2015-08-10,7f76d8a2
Check-Out,2015-08-27,9e47e979
Check-Out,2015-08-27,263def05
Check-Out,2015-08-28,73c805e1
Canceled,2015-07-27,d92895c7
Check-Out,2015-08-28,68c377fd
Check-Out,2015-08-28,955b3918
Check-Out,2015-08-28,485712f4
Canceled,2015-07-20,e3c339c3
Check-Out,2015-08-30,4ef9776b
Check-Out,2015-08-31,9beddb2f
Check-Out,2015-08-23,e9100664
Canceled,2015-08-19,472b0aba
Canceled,2015-05-29,e68baf95
Check-Out,2015-08-28,7957e8f3
Canceled,2015-03-24,d0c157a5
Check-Out,2015-08-29,1ff18450
Check-Out,2015-08-29,edab2fde
Canceled,2015-06-12,9948ec1f
Check-Out,2015-08-29,e9358fa9
Check-Out,2015-08-29,099476e8
Check-Out,2015-08-29,8276b625
Canceled,2015-07-09,a6ba1e49
Check-Out,2015-08-29,dff6eddd
Check-Out,2015-08-29,90f49041
Check-Out,2015-08-29,36357609
Canceled,2015-08-10,14a3255b
Check-Out,2015-08-29,807fa989
Canceled,2015-06-02,58a3c2bc
Check-Out,2015-08-29,2c58d1a1
Check-Out,2015-08-30,9094d9ef
Canceled,2015-06-27,78fecc8c
Canceled,2015-06-12,35dc0513
Check-Out,2015-08-26,2c140470
Canceled,2015-07-23,d51c19ec
Check-Out,2015-08-27,82fe8210
Check-Out,2015-08-27,f9d387c4
Canceled,2015-08-13,225247b0
Check-Out,2015-08-28,be03bc38
Check-Out,2015-08-28,63cf600e
Check-Out,2015-08-26,2c6f731f
Check-Out,2015-08-27,9b3639b5
Canceled,2015-08-01,7a88931c
Canceled,2015-08-23,03305983
Canceled,2015-08-11,b0e31c86
Canceled,2015-07-02,bb4a2405
Check-Out,2015-08-28,700597c2
Canceled,2015-07-31,795be76e
Check-Out,2015-08-28,52f02379
Check-Out,2015-08-28,4d9cb419
Canceled,2015-07-23,dfd082e8
Canceled,2015-07-14,e19a1be7
Check-Out,2015-08-30,28e9a998
Check-Out,2015-08-30,0fd04467
Canceled,2015-07-27,2488069a
Check-Out,2015-08-30,39a477aa
Canceled,2015-08-13,08dfb27d
Canceled,2015-07-21,eba9221a
Canceled,2015-07-27,0fde6a07
Canceled,2015-07-21,b3b8e436
Canceled,2015-08-13,d86ec8c8
Canceled,2015-08-18,33d594c2
Check-Out,2015-09-06,10919a5a
Check-Out,2015-08-25,7c30e776
Check-Out,2015-08-25,407b5663
Check-Out,2015-08-25,9f0cb7c6
Check-Out,2015-08-25,578ef015
Canceled,2015-07-21,2d4fbbd2
Check-Out,2015-08-26,a5fdc5d6
Canceled,2015-08-11,753e533d
Check-Out,2015-08-26,ccb64b0c
Canceled,2015-08-13,d134bee3
Canceled,2015-08-22,3c69537d
Canceled,2015-08-03,75fcfa87
Check-Out,2015-08-28,a561b012
Canceled,2015-06-03,32ba9325
Check-Out,2015-08-29,a743c796
Check-Out,2015-08-29,d36c3dee
Canceled,2015-07-29,318b27d7
Check-Out,2015-08-29,91644a13
Canceled,2015-06-30,d7771f86
Canceled,2015-06-01,256880d1
Canceled,2015-06-01,52122cea
Check-Out,2015-09-03,a8aac66a
Canceled,2015-06-16,48c6a7d4
Canceled,2015-07-29,15839520
Check-Out,2015-08-28,3eb97cf0
Canceled,2015-08-04,7a24e0fb
Canceled,2015-07-17,60008217
Canceled,2015-08-10,5b9afe5d
Canceled,2015-08-10,7ded5bda
Canceled,2015-06-12,11cda1e4
Canceled,2015-05-01,4b25757a
Canceled,2015-07-15,827b2f8c
Canceled,2015-07-20,babe381d
Canceled,2015-06-08,059be35d
Check-Out,2015-09-04,1e5edf43
Canceled,2015-06-15,1e16eba0
Canceled,2015-06-15,0aeb7490
Check-Out,2015-08-26,a18589e4
Check-Out,2015-08-27,29a881ec
Check-Out,2015-08-27,2df55da5
Canceled,2015-08-25,295ee0dc
Check-Out,2015-08-27,15d49644
Check-Out,2015-08-30,3f08d950
Canceled,2015-08-10,6e0ba9c1
Canceled,2015-08-10,438dbd84
Canceled,2015-07-15,9de40827
Canceled,2015-07-10,207c636a
Canceled,2015-05-18,2d572163
Check-Out,2015-09-06,830e99c5
Canceled,2015-08-11,3883d631
Check-Out,2015-08-28,1a9f0110
Check-Out,2015-08-29,ecb71d68
Check-Out,2015-08-30,bb817417
Canceled,2015-07-06,c7d4c3d7
Canceled,2015-07-02,160f2228
Canceled,2015-07-17,d260cb7e
Canceled,2015-08-17,3559eef8
Check-Out,2015-08-31,bb4b7ca4
Canceled,2015-07-02,25857661
Canceled,2015-08-03,8928bb65
Canceled,2015-07-03,642bcb22
Check-Out,2015-09-02,ff6e6138
Check-Out,2015-09-02,a79db4e4
Canceled,2015-05-13,2ef130af
Check-Out,2015-09-03,048a551a
Canceled,2015-05-13,4185f10a
Canceled,2015-08-14,de4ab58f
Check-Out,2015-09-03,f500d447
Check-Out,2015-09-03,bfa60e6c
Canceled,2015-08-14,140e7d0f
Check-Out,2015-08-29,bce410ed
Canceled,2015-08-13,4a630602
Canceled,2015-08-13,68830f42
Canceled,2015-08-13,603e3e95
Check-Out,2015-08-30,453236f8
Canceled,2015-07-27,e3e2204b
Check-Out,2015-08-30,c202aefc
Check-Out,2015-08-30,3c14d5e1
Canceled,2015-07-01,7b22b889
Check-Out,2015-08-30,8b4a1be6
Check-Out,2015-08-30,24a1ba4e
Check-Out,2015-08-30,f8b7946c
Check-Out,2015-08-31,006b3ed2
Canceled,2015-07-24,a4b113cd
Check-Out,2015-08-31,a839ddea
Canceled,2015-08-24,20a63f62
Check-Out,2015-08-31,18d85107
Check-Out,2015-08-31,30a4294c
Check-Out,2015-08-31,069d55b8
Check-Out,2015-08-31,0d51e319
Check-Out,2015-08-31,8fc6ae93
Check-Out,2015-08-29,d4826eb3
Check-Out,2015-08-30,8525d376
Canceled,2015-07-06,f0d72952
Check-Out,2015-09-01,261254de
Check-Out,2015-09-01,2f5a3fa5
Check-Out,2015-09-02,66185cee
Canceled,2015-08-28,29c2cd67
Canceled,2015-08-10,00b0989b
Canceled,2015-08-13,2f242bca
Check-Out,2015-09-03,db611323
Canceled,2015-07-31,23d09135
Check-Out,2015-09-03,3f73a83b
Check-Out,2015-09-04,fb0439b7
Check-Out,2015-09-04,4f928eba
Check-Out,2015-09-04,a07ba337
Check-Out,2015-09-02,efefbc61
Canceled,2015-08-01,d1f6cc6f
Check-Out,2015-09-04,fce562ad
Canceled,2015-07-03,0bae021c
Check-Out,2015-09-02,c7017cc4
Canceled,2015-07-06,bed67283
Check-Out,2015-08-31,7ec75130
Check-Out,2015-08-31,fc550a2c
Check-Out,2015-09-01,302da695
Check-Out,2015-09-01,24bdea82
Check-Out,2015-08-30,5434dd3e
Check-Out,2015-09-02,694f5d93
Check-Out,2015-09-02,b0c7eeaf
Canceled,2015-08-06,04e10f93
Canceled,2015-08-06,09b98c77
Check-Out,2015-09-03,663960a2
Check-Out,2015-09-03,9c09a62a
Check-Out,2015-09-04,19cc8a56
Canceled,2015-08-03,ee1abc2f
Canceled,2015-07-31,cfd0481e
Canceled,2015-05-27,67929c0d
Check-Out,2015-09-05,42858887
Check-Out,2015-08-31,d2404d1c
Check-Out,2015-09-01,671b5fdd
Check-Out,2015-09-01,f63312d9
Canceled,2015-08-24,241061bb
Check-Out,2015-09-02,a93722d5
Check-Out,2015-09-02,72083d43
Check-Out,2015-09-03,e9576430
Check-Out,2015-09-03,770b0068
Check-Out,2015-09-04,6cea210b
Check-Out,2015-09-05,2965ee48
Check-Out,2015-09-05,23a7ac76
Canceled,2015-06-20,10f60689
Canceled,2015-06-16,3e19eeba
Canceled,2015-07-20,0464dc17
Canceled,2015-08-06,5f7c2245
Check-Out,2015-09-06,5d4fe6a4
Check-Out,2015-09-06,f39a38d7
Canceled,2015-05-18,8b5de589
Canceled,2015-08-14,36fdd01d
